start_time,exit_status,mean_qscore_template,sequence_length_template,mean_qscore_complement,sequence_length_complement,mean_qscore_2d,sequence_length_2d,run_id
12306.670,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10369.180,S_OK,,,,,10.061,2352,f9af78a208e192d69dba03a4542d58a9605309fc
10103.715,S_OK,,,,,12.073,762,f9af78a208e192d69dba03a4542d58a9605309fc
11877.644,S_OK,,,,,10.725,1735,f9af78a208e192d69dba03a4542d58a9605309fc
10194.227,S_OK,,,,,12.435,1395,f9af78a208e192d69dba03a4542d58a9605309fc
10219.810,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11898.906,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11779.332,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10424.194,S_OK,,,,,13.633,5217,f9af78a208e192d69dba03a4542d58a9605309fc
11688.339,S_OK,,,,,12.730,1480,f9af78a208e192d69dba03a4542d58a9605309fc
11764.752,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10632.083,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12235.266,S_OK,,,,,12.334,4436,f9af78a208e192d69dba03a4542d58a9605309fc
11208.896,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11684.180,S_OK,,,,,14.237,7262,f9af78a208e192d69dba03a4542d58a9605309fc
11846.839,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10708.444,S_OK,,,,,10.438,3409,f9af78a208e192d69dba03a4542d58a9605309fc
8197.850,S_OK,,,,,13.208,11694,f9af78a208e192d69dba03a4542d58a9605309fc
10665.786,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9820.563,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10315.875,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11601.079,2D basecall failed quality filters,,,,,8.839,827,f9af78a208e192d69dba03a4542d58a9605309fc
11139.692,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12117.758,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10078.586,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11003.600,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10216.992,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10966.753,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10642.362,S_OK,,,,,9.593,1286,f9af78a208e192d69dba03a4542d58a9605309fc
10971.641,S_OK,,,,,12.767,2293,f9af78a208e192d69dba03a4542d58a9605309fc
11398.771,2D basecall failed quality filters,,,,,7.884,638,f9af78a208e192d69dba03a4542d58a9605309fc
9560.562,2D basecall failed quality filters,,,,,7.571,2822,f9af78a208e192d69dba03a4542d58a9605309fc
11484.551,S_OK,,,,,9.439,990,f9af78a208e192d69dba03a4542d58a9605309fc
9754.207,2D basecall failed quality filters,,,,,7.426,1074,f9af78a208e192d69dba03a4542d58a9605309fc
9493.207,2D basecall failed quality filters,,,,,8.507,1584,f9af78a208e192d69dba03a4542d58a9605309fc
12114.552,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11750.783,2D basecall failed quality filters,,,,,6.722,1387,f9af78a208e192d69dba03a4542d58a9605309fc
9536.341,2D basecall failed quality filters,,,,,8.496,2376,f9af78a208e192d69dba03a4542d58a9605309fc
10497.007,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10097.570,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12424.191,2D basecall failed quality filters,,,,,8.128,705,f9af78a208e192d69dba03a4542d58a9605309fc
10765.907,S_OK,,,,,12.607,3509,f9af78a208e192d69dba03a4542d58a9605309fc
10460.356,S_OK,,,,,12.665,771,f9af78a208e192d69dba03a4542d58a9605309fc
11928.157,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9627.289,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10211.704,S_OK,,,,,11.328,2859,f9af78a208e192d69dba03a4542d58a9605309fc
10742.176,S_OK,,,,,15.052,1732,f9af78a208e192d69dba03a4542d58a9605309fc
11646.024,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11443.024,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12444.629,2D basecall failed quality filters,,,,,8.482,2061,f9af78a208e192d69dba03a4542d58a9605309fc
10806.697,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11209.032,S_OK,,,,,12.922,4114,f9af78a208e192d69dba03a4542d58a9605309fc
10728.432,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11743.209,2D basecall failed quality filters,,,,,8.217,2240,f9af78a208e192d69dba03a4542d58a9605309fc
10648.570,S_OK,,,,,11.373,4348,f9af78a208e192d69dba03a4542d58a9605309fc
11997.531,2D basecall failed quality filters,,,,,7.961,3511,f9af78a208e192d69dba03a4542d58a9605309fc
11174.653,2D basecall failed quality filters,,,,,7.969,636,f9af78a208e192d69dba03a4542d58a9605309fc
8522.921,S_OK,,,,,10.015,11388,f9af78a208e192d69dba03a4542d58a9605309fc
9336.793,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9783.830,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11081.793,S_OK,,,,,12.323,4134,f9af78a208e192d69dba03a4542d58a9605309fc
11898.305,S_OK,,,,,12.395,1118,f9af78a208e192d69dba03a4542d58a9605309fc
11452.591,S_OK,,,,,12.636,1536,f9af78a208e192d69dba03a4542d58a9605309fc
11450.722,S_OK,,,,,10.543,659,f9af78a208e192d69dba03a4542d58a9605309fc
9740.394,S_OK,,,,,11.467,1547,f9af78a208e192d69dba03a4542d58a9605309fc
11521.912,S_OK,,,,,12.290,2280,f9af78a208e192d69dba03a4542d58a9605309fc
12255.860,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9773.596,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9922.212,2D basecall failed quality filters,,,,,5.069,1098,f9af78a208e192d69dba03a4542d58a9605309fc
10010.633,2D basecall failed quality filters,,,,,7.698,1133,f9af78a208e192d69dba03a4542d58a9605309fc
12367.380,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9739.786,S_OK,,,,,10.840,1001,f9af78a208e192d69dba03a4542d58a9605309fc
9957.575,2D basecall failed quality filters,,,,,7.656,1988,f9af78a208e192d69dba03a4542d58a9605309fc
11822.133,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11467.329,S_OK,,,,,13.221,2555,f9af78a208e192d69dba03a4542d58a9605309fc
11165.049,S_OK,,,,,10.152,2107,f9af78a208e192d69dba03a4542d58a9605309fc
12139.619,S_OK,,,,,11.234,701,f9af78a208e192d69dba03a4542d58a9605309fc
12283.097,S_OK,,,,,11.165,3158,f9af78a208e192d69dba03a4542d58a9605309fc
9990.981,S_OK,,,,,12.743,1674,f9af78a208e192d69dba03a4542d58a9605309fc
12299.193,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11998.077,S_OK,,,,,11.878,1275,f9af78a208e192d69dba03a4542d58a9605309fc
9653.169,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10690.551,2D basecall failed quality filters,,,,,8.051,2146,f9af78a208e192d69dba03a4542d58a9605309fc
9658.360,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11815.912,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9648.828,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11337.989,2D basecall failed quality filters,,,,,7.124,1210,f9af78a208e192d69dba03a4542d58a9605309fc
10877.935,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10779.477,S_OK,,,,,10.616,890,f9af78a208e192d69dba03a4542d58a9605309fc
12172.361,2D basecall failed quality filters,,,,,8.116,2178,f9af78a208e192d69dba03a4542d58a9605309fc
11624.267,2D basecall failed quality filters,,,,,7.444,2951,f9af78a208e192d69dba03a4542d58a9605309fc
9901.675,2D basecall failed quality filters,,,,,8.221,1233,f9af78a208e192d69dba03a4542d58a9605309fc
12203.693,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11293.269,2D basecall failed quality filters,,,,,8.030,726,f9af78a208e192d69dba03a4542d58a9605309fc
10855.707,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12227.497,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12054.207,2D basecall failed quality filters,,,,,7.549,2960,f9af78a208e192d69dba03a4542d58a9605309fc
11170.785,S_OK,,,,,11.110,3750,f9af78a208e192d69dba03a4542d58a9605309fc
11870.628,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11714.255,S_OK,,,,,12.939,2554,f9af78a208e192d69dba03a4542d58a9605309fc
11502.139,S_OK,,,,,10.971,1586,f9af78a208e192d69dba03a4542d58a9605309fc
9957.523,S_OK,,,,,11.443,2537,f9af78a208e192d69dba03a4542d58a9605309fc
12405.156,S_OK,,,,,11.036,739,f9af78a208e192d69dba03a4542d58a9605309fc
12055.314,S_OK,,,,,10.485,719,f9af78a208e192d69dba03a4542d58a9605309fc
10035.928,2D basecall failed quality filters,,,,,7.644,3882,f9af78a208e192d69dba03a4542d58a9605309fc
11680.002,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9373.004,S_OK,,,,,12.528,1641,f9af78a208e192d69dba03a4542d58a9605309fc
12352.222,S_OK,,,,,10.506,2213,f9af78a208e192d69dba03a4542d58a9605309fc
10371.674,S_OK,,,,,13.144,2727,f9af78a208e192d69dba03a4542d58a9605309fc
10742.245,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10851.983,S_OK,,,,,11.384,4386,f9af78a208e192d69dba03a4542d58a9605309fc
10453.080,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12372.864,2D basecall failed quality filters,,,,,7.938,1261,f9af78a208e192d69dba03a4542d58a9605309fc
9730.089,S_OK,,,,,10.421,2150,f9af78a208e192d69dba03a4542d58a9605309fc
11573.931,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12054.230,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11696.481,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9140.138,S_OK,,,,,13.413,11560,f9af78a208e192d69dba03a4542d58a9605309fc
9375.187,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9450.404,S_OK,,,,,14.134,2597,f9af78a208e192d69dba03a4542d58a9605309fc
12093.320,2D basecall failed quality filters,,,,,7.173,479,f9af78a208e192d69dba03a4542d58a9605309fc
10364.224,S_OK,,,,,10.913,1716,f9af78a208e192d69dba03a4542d58a9605309fc
12018.019,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11675.769,S_OK,,,,,11.029,3350,f9af78a208e192d69dba03a4542d58a9605309fc
12128.341,S_OK,,,,,10.611,1091,f9af78a208e192d69dba03a4542d58a9605309fc
11055.788,S_OK,,,,,10.824,1228,f9af78a208e192d69dba03a4542d58a9605309fc
9306.448,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9263.952,S_OK,,,,,12.920,1030,f9af78a208e192d69dba03a4542d58a9605309fc
9656.547,2D basecall failed quality filters,,,,,7.095,1907,f9af78a208e192d69dba03a4542d58a9605309fc
10145.701,S_OK,,,,,11.533,1481,f9af78a208e192d69dba03a4542d58a9605309fc
10491.730,S_OK,,,,,9.448,1530,f9af78a208e192d69dba03a4542d58a9605309fc
11656.758,2D basecall failed quality filters,,,,,8.276,3516,f9af78a208e192d69dba03a4542d58a9605309fc
10293.432,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12403.570,2D basecall failed quality filters,,,,,8.023,1560,f9af78a208e192d69dba03a4542d58a9605309fc
9598.025,S_OK,,,,,14.480,2557,f9af78a208e192d69dba03a4542d58a9605309fc
9593.526,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9935.192,S_OK,,,,,12.448,2653,f9af78a208e192d69dba03a4542d58a9605309fc
11617.237,S_OK,,,,,12.671,1486,f9af78a208e192d69dba03a4542d58a9605309fc
10499.080,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10215.682,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9275.851,S_OK,,,,,12.305,794,f9af78a208e192d69dba03a4542d58a9605309fc
11046.215,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10909.823,2D basecall failed quality filters,,,,,7.164,3018,f9af78a208e192d69dba03a4542d58a9605309fc
9258.006,2D basecall failed quality filters,,,,,7.549,2592,f9af78a208e192d69dba03a4542d58a9605309fc
12346.454,2D basecall failed quality filters,,,,,7.647,1715,f9af78a208e192d69dba03a4542d58a9605309fc
9273.143,S_OK,,,,,12.147,1234,f9af78a208e192d69dba03a4542d58a9605309fc
9138.649,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11623.636,2D basecall failed quality filters,,,,,7.140,2107,f9af78a208e192d69dba03a4542d58a9605309fc
9356.535,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10157.130,2D basecall failed quality filters,,,,,7.517,2735,f9af78a208e192d69dba03a4542d58a9605309fc
12013.174,S_OK,,,,,14.146,1007,f9af78a208e192d69dba03a4542d58a9605309fc
11584.834,S_OK,,,,,10.157,1145,f9af78a208e192d69dba03a4542d58a9605309fc
9967.305,S_OK,,,,,9.391,3342,f9af78a208e192d69dba03a4542d58a9605309fc
9458.942,S_OK,,,,,12.194,2696,f9af78a208e192d69dba03a4542d58a9605309fc
12084.709,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9919.669,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10754.476,S_OK,,,,,12.953,2801,f9af78a208e192d69dba03a4542d58a9605309fc
9754.641,S_OK,,,,,13.868,2655,f9af78a208e192d69dba03a4542d58a9605309fc
12458.989,S_OK,,,,,12.991,2716,f9af78a208e192d69dba03a4542d58a9605309fc
10788.445,2D basecall failed quality filters,,,,,7.974,1508,f9af78a208e192d69dba03a4542d58a9605309fc
11034.591,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12234.358,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9231.449,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10538.029,S_OK,,,,,9.809,585,f9af78a208e192d69dba03a4542d58a9605309fc
11727.285,S_OK,,,,,11.338,2143,f9af78a208e192d69dba03a4542d58a9605309fc
9406.663,S_OK,,,,,11.588,1676,f9af78a208e192d69dba03a4542d58a9605309fc
10891.373,S_OK,,,,,12.979,1429,f9af78a208e192d69dba03a4542d58a9605309fc
11809.695,2D basecall failed quality filters,,,,,7.797,715,f9af78a208e192d69dba03a4542d58a9605309fc
12480.670,S_OK,,,,,11.879,2773,f9af78a208e192d69dba03a4542d58a9605309fc
11399.656,2D basecall failed quality filters,,,,,8.081,3033,f9af78a208e192d69dba03a4542d58a9605309fc
9804.303,S_OK,,,,,10.132,551,f9af78a208e192d69dba03a4542d58a9605309fc
11507.138,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10773.641,S_OK,,,,,14.152,1857,f9af78a208e192d69dba03a4542d58a9605309fc
11919.747,S_OK,,,,,12.161,746,f9af78a208e192d69dba03a4542d58a9605309fc
12155.441,S_OK,,,,,12.317,1010,f9af78a208e192d69dba03a4542d58a9605309fc
9441.462,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9675.002,S_OK,,,,,11.804,2671,f9af78a208e192d69dba03a4542d58a9605309fc
11384.403,S_OK,,,,,12.124,1615,f9af78a208e192d69dba03a4542d58a9605309fc
10062.962,S_OK,,,,,11.559,2652,f9af78a208e192d69dba03a4542d58a9605309fc
10849.809,S_OK,,,,,10.486,768,f9af78a208e192d69dba03a4542d58a9605309fc
9413.198,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11406.105,S_OK,,,,,11.220,1419,f9af78a208e192d69dba03a4542d58a9605309fc
9907.234,S_OK,,,,,13.854,2357,f9af78a208e192d69dba03a4542d58a9605309fc
12431.912,2D basecall failed quality filters,,,,,8.136,2543,f9af78a208e192d69dba03a4542d58a9605309fc
9530.880,2D basecall failed quality filters,,,,,6.211,193,f9af78a208e192d69dba03a4542d58a9605309fc
10726.486,S_OK,,,,,11.414,2625,f9af78a208e192d69dba03a4542d58a9605309fc
10587.501,2D basecall failed quality filters,,,,,7.451,4759,f9af78a208e192d69dba03a4542d58a9605309fc
10614.446,S_OK,,,,,10.217,754,f9af78a208e192d69dba03a4542d58a9605309fc
9354.372,S_OK,,,,,11.649,1769,f9af78a208e192d69dba03a4542d58a9605309fc
11410.912,2D basecall failed quality filters,,,,,7.778,2017,f9af78a208e192d69dba03a4542d58a9605309fc
12222.071,2D basecall failed quality filters,,,,,8.587,1238,f9af78a208e192d69dba03a4542d58a9605309fc
9324.858,2D basecall failed quality filters,,,,,8.807,1065,f9af78a208e192d69dba03a4542d58a9605309fc
12205.292,S_OK,,,,,10.970,3477,f9af78a208e192d69dba03a4542d58a9605309fc
11042.161,S_OK,,,,,12.319,848,f9af78a208e192d69dba03a4542d58a9605309fc
10697.885,S_OK,,,,,10.140,3332,f9af78a208e192d69dba03a4542d58a9605309fc
12184.995,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12247.382,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11332.754,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9702.532,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12328.528,S_OK,,,,,10.102,3104,f9af78a208e192d69dba03a4542d58a9605309fc
11292.169,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10212.656,S_OK,,,,,13.110,1447,f9af78a208e192d69dba03a4542d58a9605309fc
9572.654,S_OK,,,,,11.446,2204,f9af78a208e192d69dba03a4542d58a9605309fc
11152.243,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9325.143,S_OK,,,,,11.698,779,f9af78a208e192d69dba03a4542d58a9605309fc
9654.831,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9473.786,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10850.824,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10054.647,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10566.121,S_OK,,,,,11.621,3475,f9af78a208e192d69dba03a4542d58a9605309fc
9382.637,S_OK,,,,,10.420,1386,f9af78a208e192d69dba03a4542d58a9605309fc
10513.731,2D basecall failed quality filters,,,,,7.877,3006,f9af78a208e192d69dba03a4542d58a9605309fc
10550.093,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10809.063,S_OK,,,,,12.092,2184,f9af78a208e192d69dba03a4542d58a9605309fc
9300.765,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11470.063,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11971.168,S_OK,,,,,10.549,1049,f9af78a208e192d69dba03a4542d58a9605309fc
10558.784,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10249.618,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11532.965,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10476.029,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10192.712,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10128.574,2D basecall failed quality filters,,,,,4.702,2419,f9af78a208e192d69dba03a4542d58a9605309fc
11624.658,S_OK,,,,,11.765,1179,f9af78a208e192d69dba03a4542d58a9605309fc
10837.165,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11127.058,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11786.307,S_OK,,,,,11.319,4679,f9af78a208e192d69dba03a4542d58a9605309fc
9313.482,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10163.487,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9889.346,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10386.767,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12022.391,S_OK,,,,,10.716,905,f9af78a208e192d69dba03a4542d58a9605309fc
11985.395,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10113.733,S_OK,,,,,12.184,1564,f9af78a208e192d69dba03a4542d58a9605309fc
11696.786,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11633.176,S_OK,,,,,13.451,3198,f9af78a208e192d69dba03a4542d58a9605309fc
11531.823,S_OK,,,,,10.886,2076,f9af78a208e192d69dba03a4542d58a9605309fc
10861.350,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9861.674,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12507.378,S_OK,,,,,11.316,1391,f9af78a208e192d69dba03a4542d58a9605309fc
11376.885,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10898.590,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11888.919,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11116.253,2D basecall failed quality filters,,,,,6.417,706,f9af78a208e192d69dba03a4542d58a9605309fc
12509.838,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10070.236,2D basecall failed quality filters,,,,,8.090,2075,f9af78a208e192d69dba03a4542d58a9605309fc
12525.738,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12378.611,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11167.642,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12513.240,S_OK,,,,,12.301,2752,f9af78a208e192d69dba03a4542d58a9605309fc
9897.531,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10277.978,2D basecall failed quality filters,,,,,7.623,1522,f9af78a208e192d69dba03a4542d58a9605309fc
10995.125,S_OK,,,,,11.933,2706,f9af78a208e192d69dba03a4542d58a9605309fc
11572.113,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9620.337,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10681.312,2D basecall failed quality filters,,,,,7.274,750,f9af78a208e192d69dba03a4542d58a9605309fc
11385.286,S_OK,,,,,11.594,1687,f9af78a208e192d69dba03a4542d58a9605309fc
10811.014,2D basecall failed quality filters,,,,,7.204,2495,f9af78a208e192d69dba03a4542d58a9605309fc
10328.293,2D basecall failed quality filters,,,,,8.992,920,f9af78a208e192d69dba03a4542d58a9605309fc
10431.315,2D basecall failed quality filters,,,,,7.432,738,f9af78a208e192d69dba03a4542d58a9605309fc
12005.747,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9294.137,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11019.304,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10173.111,S_OK,,,,,9.821,1178,f9af78a208e192d69dba03a4542d58a9605309fc
10488.910,2D basecall failed quality filters,,,,,6.983,1256,f9af78a208e192d69dba03a4542d58a9605309fc
9399.024,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10384.715,2D basecall failed quality filters,,,,,6.767,2149,f9af78a208e192d69dba03a4542d58a9605309fc
10799.248,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9403.001,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10026.915,S_OK,,,,,12.836,731,f9af78a208e192d69dba03a4542d58a9605309fc
10908.629,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12090.644,S_OK,,,,,13.931,2607,f9af78a208e192d69dba03a4542d58a9605309fc
9271.183,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11891.937,S_OK,,,,,13.676,2622,f9af78a208e192d69dba03a4542d58a9605309fc
11592.334,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11870.302,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12272.592,S_OK,,,,,12.517,3332,f9af78a208e192d69dba03a4542d58a9605309fc
11949.004,S_OK,,,,,12.982,3290,f9af78a208e192d69dba03a4542d58a9605309fc
12215.751,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9923.372,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11470.938,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11534.625,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11749.874,S_OK,,,,,13.834,4514,f9af78a208e192d69dba03a4542d58a9605309fc
9545.624,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12173.825,S_OK,,,,,11.899,2725,f9af78a208e192d69dba03a4542d58a9605309fc
9506.916,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12235.099,S_OK,,,,,11.435,1298,f9af78a208e192d69dba03a4542d58a9605309fc
10130.324,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
11652.040,S_OK,,,,,12.392,2774,f9af78a208e192d69dba03a4542d58a9605309fc
11052.972,2D basecall failed quality filters,,,,,8.524,615,f9af78a208e192d69dba03a4542d58a9605309fc
10548.101,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
10836.060,2D basecall failed quality filters,,,,,8.698,625,f9af78a208e192d69dba03a4542d58a9605309fc
11773.658,S_OK,,,,,12.228,2738,f9af78a208e192d69dba03a4542d58a9605309fc
9707.570,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
12164.062,S_OK,,,,,10.960,2549,f9af78a208e192d69dba03a4542d58a9605309fc
11302.453,S_OK,,,,,10.334,2945,f9af78a208e192d69dba03a4542d58a9605309fc
10849.247,S_NO2D,,,,,,,f9af78a208e192d69dba03a4542d58a9605309fc
9719.537,2D basecall failed quality filters,,,,,6.459,1209,f9af78a208e192d69dba03a4542d58a9605309fc
11485.566,S_OK,,,,,10.129,1153,f9af78a208e192d69dba03a4542d58a9605309fc
9388.996,S_OK,,,,,10.989,1305,f9af78a208e192d69dba03a4542d58a9605309fc
10926.666,S_OK,,,,,11.280,3429,f9af78a208e192d69dba03a4542d58a9605309fc
10186.897,2D basecall failed quality filters,,,,,8.130,991,f9af78a208e192d69dba03a4542d58a9605309fc
11664.227,S_OK,,,,,9.435,1023,f9af78a208e192d69dba03a4542d58a9605309fc
